20130802103406900,1017,00:00.0,1000,2,3,.,1,0,20130802103421700,1,20130802103435800
20130802103425900,1020,00:00.0,1000,2,2.5,.,1,0,20130802103436200,1,20130802103521400
20130802124132000,1000,00:00.0,900,2,2.46,Abierta.,1,0,20130802124153800,1,20130802124208700
20130802124158000,1004,00:00.0,1200,2,0.64,Abierta.,1,0,20130802124231200,1,20130802124253600
20130802124256300,1005,00:00.0,1200,2,2.16,Abierta.,1,0,20130802124320400,1,20130802124338900
20130802124327800,1006,00:00.0,1100,2,1,2 compuertas a 1.00 m,1,0,20130802184101600,1,20130802184139400
20130802124352900,1008,00:00.0,900,2,2.4,Cerrada.,1,0,20130802124416600,1,20130802124423600
20130802124418000,1008,00:00.0,1200,2,2.7,Cerrada.,1,0,20130802124432500,1,20130802124508700
20130802124506600,1051,00:00.0,1200,2,0,Abierta.,1,0,20130802124514300,1,20130802124553500
20130802124548400,1007,00:00.0,1200,2,0,Abierta.,1,0,20130802124601700,1,20130802124638500
20130802124606600,1052,00:00.0,1200,2,2223.4,"Abiertas, sin bombeo",1,0,20130802124757700,1,20130802124808900
20130802124802300,1053,00:00.0,1200,2,0,Cerrada.,1,0,20130802124814300,1,20130802124853500
20130802124816100,1054,00:00.0,1200,2,0,sin bombeo,1,0,20130802124832500,1,20130802124853500
20130802124908400,1010,00:00.0,1200,2,2226.02,"sin bombeo, compuertas cerradas",1,0,20130802135825100,1,20130802135842800
20130802124937800,1011,00:00.0,900,2,2226.05,Abierta.,1,0,20130802125037400,1,20130802125108800
20130802125128100,1011,00:00.0,1100,2,2226.03,Abierta.,1,0,20130802125138600,1,20130802125154000
20130802125141000,1011,00:00.0,1200,2,2226.03,Abierta.,1,0,20130802125152700,1,20130802125239200
20130802125244500,1055,00:00.0,900,2,3.26,compuertas cerradas,1,0,20130802125342500,1,20130802125408800
20130802125342600,1055,00:00.0,1000,2,3.26,compuertas cerradas,1,0,20130802125402400,1,20130802125408800
20130802125405400,1055,00:00.0,1200,2,3.2,comouertas cerradas,1,0,20130802150021100,1,20130802150102800
20130802125431200,1056,00:00.0,1200,2,0,Abierta.,1,0,20130802125440400,1,20130802125453700
20130802125452300,1064,00:00.0,1200,2,0,Cerrada.,1,0,20130802125458600,1,20130802125538600
20130802125530400,1057,00:00.0,1100,2,2225.91,bombeo de 8.0 m3/s,1,0,20130802130439900,1,20130802130523700
20130802125634500,1057,00:00.0,1200,2,2225.89,"Cerrada, bombeo de 8.0 m3",1,0,20130802130428400,1,20130802130438700
20130802125733300,1059,00:00.0,1200,2,0,Abierta.,1,0,20130802125741700,1,20130802125753400
20130802125749900,1061,00:00.0,1200,2,0.1,Abiertas 3 compuertas . a 0.50 m.,1,0,20130802140610500,1,20130802140657100
20130802125807500,1062,00:00.0,1200,2,2223.65,sin bombeo,1,0,20130802125825300,1,20130802125840000
20130802125834700,1013,00:00.0,1100,2,2225.5,bombeo de 9.0 m3/s,1,0,20130802125902100,1,20130802125923600
20130802125905100,1013,00:00.0,1200,2,2225.5,bombeo de 9.0 m3/s,1,0,20130802125922700,1,20130802130008600
20130802125934600,1014,00:00.0,1100,2,2188.63,bombeo de 2.0 m3/s,1,0,20130802130037600,1,20130802130053800
20130802130045900,1014,00:00.0,1200,2,2188.69, bombeo de 2.0 m3/s,1,0,20130802130126200,1,20130802130138500
20130802130143400,1014,00:00.0,1301,2,2188.95,bombeo de 2.0 m3/s,1,0,20130802130200400,1,20130802130223900
